"source","date","assertionType","evidenceType","exactText","modality","statementType","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","cl","clType","clDirection","cmax","cmaxType","cmaxDirection","t12","t12Type","t12Direction"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-09-10 15:01:13 -0400","drug-drug-interaction","evidence-supports","Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine. Caution is indicated with the coadministration of fluvoxamine maleate tablets and TCAs; plasma TCA concentrations may need to be monitored, and the dose of TCA may need to be reduced.","ncit:positive","ncit:Qualitative","fluvoxamine maleate","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b39533","imipramine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b37761","nodeID://b39546","nodeID://b39556","nodeID://b39553","nodeID://b39543","nodeID://b39555","nodeID://b39548","nodeID://b39539","nodeID://b39540","nodeID://b39554","nodeID://b39552","nodeID://b39550","nodeID://b39541","nodeID://b39547","nodeID://b39557","nodeID://b39549","nodeID://b39545","nodeID://b39544","nodeID://b39542","nodeID://b39551"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","sertraline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b38139","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b38749","nodeID://b38600","nodeID://b38607","nodeID://b38595","nodeID://b38605","nodeID://b38609","nodeID://b38598","nodeID://b38612","nodeID://b38608","nodeID://b38596","nodeID://b38604","nodeID://b38602","nodeID://b38611","nodeID://b38599","nodeID://b38606","nodeID://b38613","nodeID://b38597","nodeID://b38603","nodeID://b38610","nodeID://b38601"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/829a4f51-c882-4b64-81f3-abfb03a52ebe.html","2015-10-29 09:10:04 -0400","DDI-clinical-trial","evidence-supports","Duloxetine is a moderate inhibitor of CYP2D6. When duloxetine was administered (at a dose of 60 mg twice daily) in conjunction with a single 50 mg dose of desipramine, a CYP2D6 substrate, the AUC of desipramine increased 3-fold [see WARNINGS AND PRECAUTIONS (5.12)]. ","ncit:positive","ncit:quantitative","desipramine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","50","duloxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","60","SD","Oral","1","BID","Oral","Unk","Unk","3","Fold","Increase","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-10-29 10:33:12 -0400","DDI-clinical-trial","evidence-supports","In healthy male patients (n=18), phenytoin (200 mg daily) increased mirtazapine (30 mg daily) clearance about 2-fold, resulting in a decrease in average plasma mirtazapine concentrations of 45%. Mirtazapine did not significantly affect the pharmacokinetics of phenytoin.","ncit:positive","ncit:quantitative","phenytoin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","mirtazapine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","30","Daily",,"Unk","Daily","Oral","Unk","18","Unk","UNK","UNK","2","Fold","Increase","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/16a4a314-f97e-4e91-95e9-576a3773d284.html","2015-09-30 10:48:18 -0400","DDI-clinical-trial","evidence-supports","Pregabalin-There were no clinically significant changes in the steady-state pharmacokinetics of milnacipran or pregabalin following twice a day co-administration of 50 mg milnacipran and 150 mg pregabalin. ","ncit:negative","ncit:quantitative","pregabalin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","50","milnacipran","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","150","BID","tablet","Unk","BID","tablet","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-10-27 13:28:11 -0400","DDI-clinical-trial","evidence-supports","Ibuprofen    In subjects who had received EMSAM 6 mg per 24 hours for 11 days, combined administration with the CYP2C9 substrate ibuprofen (800 mg single dose) did not affect the pharmacokinetics of either selegiline or ibuprofen [see Drug Interactions (7.4) and (7.5)]. ","ncit:negative","ncit:quantitative","ibuprofen","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","800","EMSAM","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:object-drug-of-interaction","6","Daily","transdermal","11","SD","Oral","1","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a16297df-3158-48db-85e5-5cd506885556.html","2015-09-29 09:27:10 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine, cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b40130","selective serotonin reuptake inhibitors","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:precipitant-drug-of-interaction","nodeID://b39370","nodeID://b39922","nodeID://b39926","nodeID://b39920","nodeID://b39921","nodeID://b39934","nodeID://b39925","nodeID://b39932","nodeID://b39931","nodeID://b39936","nodeID://b39935","nodeID://b39919","nodeID://b39923","nodeID://b39918","nodeID://b39933","nodeID://b39927","nodeID://b39930","nodeID://b39929","nodeID://b39928","nodeID://b39924"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/cc9e1c8c-0e2b-44e2-878b-27057f786be9.html","2015-08-20 13:57:35 -0400","drug-drug-interaction","evidence-supports","Experience with GILENYA in patients receiving concurrent therapy with drugs that slow the heart rate or atrioventricular conduction (e.g., beta blockers, digoxin, or heart rate-slowing calcium channel blockers such as diltiazem or verapamil) is limited. Because initiation of GILENYA treatment may result in an additional decrease in heart rate, concomitant use of these drugs during GILENYA initiation may be associated with severe bradycardia or heart block. Seek advice from the prescribing physician regarding the possibility to switch to drugs that do not slow the heart rate or atrioventricular conduction before initiating GILENYA. Patients who cannot switch, should have overnight continuous ECG monitoring after the first dose [see Dosage and Administration (2) and Warnings and Precautions (5.1)].","ncit:positive","ncit:Qualitative","digoxin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b38316","GILENYA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction","nodeID://b39676","nodeID://b38385","nodeID://b38395","nodeID://b38384","nodeID://b38380","nodeID://b38386","nodeID://b38382","nodeID://b38379","nodeID://b38389","nodeID://b38392","nodeID://b38391","nodeID://b38378","nodeID://b38388","nodeID://b38383","nodeID://b38393","nodeID://b38381","nodeID://b38394","nodeID://b38390","nodeID://b38387","nodeID://b38377"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/1809bcb4-5fcc-45ca-986a-4fa5edcd4b5e.html","2015-09-29 11:41:50 -0400","drug-drug-interaction","evidence-supports"," Administration of CMI has been reported to increase the plasma levels of phenobarbital, if given concomitantly","ncit:positive","ncit:Qualitative","phenobarbital","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b39679","CMI","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b38344","nodeID://b39120","nodeID://b39114","nodeID://b39113","nodeID://b39121","nodeID://b39127","nodeID://b39115","nodeID://b39126","nodeID://b39117","nodeID://b39112","nodeID://b39119","nodeID://b39123","nodeID://b39111","nodeID://b39124","nodeID://b39116","nodeID://b39125","nodeID://b39128","nodeID://b39118","nodeID://b39110","nodeID://b39122"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:48:50 -0400","drug-drug-interaction","evidence-supports","Teriflunomide inhibits the activity of OAT3 in vivo. In patients taking AUBAGIO, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required [see Clinical Pharmacology (12.3)].","ncit:positive","ncit:Qualitative","Teriflunomide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b39151","methotrexate","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b39575","nodeID://b37554","nodeID://b37547","nodeID://b37556","nodeID://b37550","nodeID://b37560","nodeID://b37557","nodeID://b37552","nodeID://b37555","nodeID://b37559","nodeID://b37544","nodeID://b37558","nodeID://b37546","nodeID://b37553","nodeID://b37548","nodeID://b37551","nodeID://b37561","nodeID://b37549","nodeID://b37545","nodeID://b37543"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:43:15 -0400","drug-drug-interaction","evidence-supports","Carbamazepine is contraindicated with MAOIs, including selegiline [see Contraindications (4), Warnings and Precautions (5.3) and Clinical Pharmacology (12.3)]. ","ncit:positive","ncit:Qualitative","selegiline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b40234","Carbamazepine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b39317","nodeID://b37012","nodeID://b37026","nodeID://b37013","nodeID://b37022","nodeID://b37019","nodeID://b37027","nodeID://b37016","nodeID://b37029","nodeID://b37014","nodeID://b37023","nodeID://b37030","nodeID://b37025","nodeID://b37015","nodeID://b37021","nodeID://b37020","nodeID://b37028","nodeID://b37017","nodeID://b37018","nodeID://b37024"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/75bf3473-2d70-4d41-93cd-afa1015e45bb.html","2015-10-01 10:49:57 -0400","drug-drug-interaction","evidence-supports","The plasma concentration of imipramine may increase when the drug is given concomitantly with hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decrease by concomitant administration with hepatic enzyme inducers (e.g., barbiturates, phenytoin), and adjustment of the dosage of imipramine may therefore be necessary.","ncit:positive","ncit:Qualitative","imipramine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b39622","fluoxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b40406","nodeID://b39880","nodeID://b39868","nodeID://b39869","nodeID://b39883","nodeID://b39878","nodeID://b39882","nodeID://b39872","nodeID://b39879","nodeID://b39875","nodeID://b39876","nodeID://b39873","nodeID://b39884","nodeID://b39881","nodeID://b39871","nodeID://b39867","nodeID://b39870","nodeID://b39877","nodeID://b39885","nodeID://b39874"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:43:15 -0400","drug-drug-interaction","evidence-supports","No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ","ncit:negative","ncit:Qualitative","ketoconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b40385","EMSAM","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction","nodeID://b38421","nodeID://b37396","nodeID://b37407","nodeID://b37395","nodeID://b37413","nodeID://b37399","nodeID://b37408","nodeID://b37403","nodeID://b37400","nodeID://b37409","nodeID://b37410","nodeID://b37404","nodeID://b37402","nodeID://b37397","nodeID://b37406","nodeID://b37401","nodeID://b37412","nodeID://b37411","nodeID://b37398","nodeID://b37405"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-10-29 10:48:13 -0400","DDI-clinical-trial","evidence-supports","In healthy, CYP2D6 extensive metabolizer patients (n=32), amitriptyline (75 mg daily), at steady state, did not cause relevant changes in the pharmacokinetics of steady state mirtazapine (30 mg daily); mirtazapine also did not cause relevant changes to the pharmacokinetics of amitriptyline.","ncit:negative","ncit:quantitative","amitriptyline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","75","mirtazapine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","30","Daily","Oral","Unk","Daily","Oral","Unk","32","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
