source,date,assertionType,evidenceType,exactText,prefix,suffix,modality,statementType,drug1Lab,drug1Role,drug1Type,drug1rxc,dose1,drug2Lab,drug2Role,drug2Type,drug2rxc,dose2,objectRegimens,objectFormulation,objectDuration,preciptRegimens,preciptFormulation,preciptDuration,numOfParticipants,auc,aucType,aucDirection,cl,clType,clDirection,cmax,cmaxType,cmaxDirection,t12,t12Type,t12Direction
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 12:50:04 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide inhibits the activity of BCRP and OATP1B1/1B3 in vivo. For a patient taking AUBAGIO, the dose of rosuvastatin should not exceed 10 mg once daily. For other substrates of BCRP (e.g., mitoxantrone) and drugs in the OATP family (e.g., methotrexate, rifampin), especially HMG-Co reductase inhibitors (e.g., atorvastatin, nateglinide, pravastatin, repaglinide, and simvastatin), consider reducing the dose of these drugs and monitor patients closely for signs and symptoms of increased exposures to the drugs while patients are taking AUBAGIO [see Clinical Pharmacology (12.3)]",on BCRP and organic anion transporting polypeptide B1 and B3 (OATP1B1/1B3) substrates   ,xsd:String,ncit:positive,ncit:Qualitative,pravastatin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/42463,,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:48:50 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide inhibits the activity of OAT3 in vivo. In patients taking AUBAGIO, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required [see Clinical Pharmacology (12.3)].",on organic anion transporter 3 (OAT3) substrates   ,xsd:String,ncit:positive,ncit:Qualitative,methotrexate,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/6851,,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 12:53:42 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide inhibits the activity of BCRP and OATP1B1/1B3 in vivo. For a patient taking AUBAGIO, the dose of rosuvastatin should not exceed 10 mg once daily. For other substrates of BCRP (e.g., mitoxantrone) and drugs in the OATP family (e.g., methotrexate, rifampin), especially HMG-Co reductase inhibitors (e.g., atorvastatin, nateglinide, pravastatin, repaglinide, and simvastatin), consider reducing the dose of these drugs and monitor patients closely for signs and symptoms of increased exposures to the drugs while patients are taking AUBAGIO [see Clinical Pharmacology (12.3)]",on BCRP and organic anion transporting polypeptide B1 and B3 (OATP1B1/1B3) substrates   ,xsd:String,ncit:positive,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,rosuvastatin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:43:54 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide may be a weak inducer of CYP1A2 in vivo. In patients taking AUBAGIO, exposure of drugs metabolized by CYP1A2 (e.g., alosetron, duloxetine, theophylline, tizanidine) may be reduced. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP1A2 as required [see Clinical Pharmacology (12.3)]",AUBAGIO on CYP1A2 substrates   ,xsd:String,ncit:positive,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,tizanidine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/57258,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:48:50 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide inhibits the activity of OAT3 in vivo. In patients taking AUBAGIO, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required [see Clinical Pharmacology (12.3)].",on organic anion transporter 3 (OAT3) substrates   ,xsd:String,ncit:positive,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,cefaclor,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 13:06:41 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide did not affect the pharmacokinetics of bupropion (a CYP2B6 substrate), midazolam (a CYP3A4 substrate), S-warfarin (a CYP2C9 substrate), omeprazole (a CYP2C19 substrate), and metoprolol (a CYP2D6 substrate).",[see Drug Interactions (7) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,metoprolol,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/6918,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:38:24 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide is an inhibitor of CYP2C8 in vivo. In patients taking AUBAGIO, exposure of drugs metabolized by CYP2C8 (e.g., paclitaxel, pioglitazone, repaglinide, rosiglitazone) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP2C8 as required [see Clinical Pharmacology (12.3)].",AUBAGIO on CYP2C8 substrates   ,xsd:String,ncit:positive,ncit:Qualitative,rosiglitazone,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/84108,,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:48:50 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide inhibits the activity of OAT3 in vivo. In patients taking AUBAGIO, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required [see Clinical Pharmacology (12.3)].",on organic anion transporter 3 (OAT3) substrates   ,xsd:String,ncit:positive,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,cimetidine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/2541,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:43:54 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide may be a weak inducer of CYP1A2 in vivo. In patients taking AUBAGIO, exposure of drugs metabolized by CYP1A2 (e.g., alosetron, duloxetine, theophylline, tizanidine) may be reduced. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP1A2 as required [see Clinical Pharmacology (12.3)].",AUBAGIO on CYP1A2 substrates   ,xsd:String,ncit:positive,ncit:Qualitative,alosetron,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/85248,,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 13:06:41 -0400,DDI-clinical-trial,evidence-supports,"There was an increase in mean rosuvastatin Cmax and AUC (2.65- and 2.51-fold, respectively), following repeated doses of teriflunomide , suggesting that teriflunomide is an inhibitor of BCRP transporter and organic anion transporting polypeptide 1B1 and 1B3 (OATP1B1/1B3) [see Drug Interactions (7)].",BCRP and OATP1B1/1B3 Substrates  ,xsd:String,ncit:positive,ncit:quantitative,rosuvastatin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,Unk,teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,Unk,UNK,UNK,Unk,UNK,UNK,Unk,Unk,2.51,Fold,Increase,Unk,UNK,UNK,2.65,Fold,Increase,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 13:06:41 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide did not affect the pharmacokinetics of bupropion (a CYP2B6 substrate), midazolam (a CYP3A4 substrate), S-warfarin (a CYP2C9 substrate), omeprazole (a CYP2C19 substrate), and metoprolol (a CYP2D6 substrate).",[see Drug Interactions (7) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,warfarin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/11289,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 12:50:04 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide inhibits the activity of BCRP and OATP1B1/1B3 in vivo. For a patient taking AUBAGIO, the dose of rosuvastatin should not exceed 10 mg once daily. For other substrates of BCRP (e.g., mitoxantrone) and drugs in the OATP family (e.g., methotrexate, rifampin), especially HMG-Co reductase inhibitors (e.g., atorvastatin, nateglinide, pravastatin, repaglinide, and simvastatin), consider reducing the dose of these drugs and monitor patients closely for signs and symptoms of increased exposures to the drugs while patients are taking AUBAGIO [see Clinical Pharmacology (12.3)].",on BCRP and organic anion transporting polypeptide B1 and B3 (OATP1B1/1B3) substrates   ,xsd:String,ncit:positive,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,simvastatin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/36567,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:43:54 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide may be a weak inducer of CYP1A2 in vivo. In patients taking AUBAGIO, exposure of drugs metabolized by CYP1A2 (e.g., alosetron, duloxetine, theophylline, tizanidine) may be reduced. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP1A2 as required [see Clinical Pharmacology (12.3)].",AUBAGIO on CYP1A2 substrates   ,xsd:String,ncit:positive,ncit:Qualitative,duloxetine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:38:24 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide is an inhibitor of CYP2C8 in vivo. In patients taking AUBAGIO, exposure of drugs metabolized by CYP2C8 (e.g., paclitaxel, pioglitazone, repaglinide, rosiglitazone) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP2C8 as required [see Clinical Pharmacology (12.3)].",AUBAGIO on CYP2C8 substrates   ,xsd:String,ncit:positive,ncit:Qualitative,paclitaxel,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/56946,,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 12:50:04 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide inhibits the activity of BCRP and OATP1B1/1B3 in vivo. For a patient taking AUBAGIO, the dose of rosuvastatin should not exceed 10 mg once daily. For other substrates of BCRP (e.g., mitoxantrone) and drugs in the OATP family (e.g., methotrexate, rifampin), especially HMG-Co reductase inhibitors (e.g., atorvastatin, nateglinide, pravastatin, repaglinide, and simvastatin), consider reducing the dose of these drugs and monitor patients closely for signs and symptoms of increased exposures to the drugs while patients are taking AUBAGIO [see Clinical Pharmacology (12.3)].",on BCRP and organic anion transporting polypeptide B1 and B3 (OATP1B1/1B3) substrates   ,xsd:String,ncit:positive,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,atorvastatin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/83367,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:38:24 -0400,drug-drug-interaction,evidence-supports,AUBAGIO may increase the systemic exposures of ethinylestradiol and levonorgestrel. Consideration should be given to the type or dose of contraceptives used in combination with AUBAGIO [see Clinical Pharmacology (12.3)].,AUBAGIO on oral contraceptives   ,xsd:String,ncit:positive,ncit:Qualitative,AUBAGIO,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,levonorgestrel,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/6373,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 13:06:41 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide did not affect the pharmacokinetics of bupropion (a CYP2B6 substrate), midazolam (a CYP3A4 substrate), S-warfarin (a CYP2C9 substrate), omeprazole (a CYP2C19 substrate), and metoprolol (a CYP2D6 substrate).",[see Drug Interactions (7) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,bupropion,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 11:48:50 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide inhibits the activity of OAT3 in vivo. In patients taking AUBAGIO, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required [see Clinical Pharmacology (12.3)].",on organic anion transporter 3 (OAT3) substrates   ,xsd:String,ncit:positive,ncit:Qualitative,penicillin G,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 13:06:41 -0400,drug-drug-interaction,evidence-supports,Potent CYP and transporter inducers: Rifampin did not affect the pharmacokinetics of teriflunomide.,The Potential Effect of Other Drugs on AUBAGIO   ,xsd:String,ncit:negative,ncit:Qualitative,teriflunomide,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,Rifampin,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/9384,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 13:06:41 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide did not affect the pharmacokinetics of bupropion (a CYP2B6 substrate), midazolam (a CYP3A4 substrate), S-warfarin (a CYP2C9 substrate), omeprazole (a CYP2C19 substrate), and metoprolol (a CYP2D6 substrate).",[see Drug Interactions (7) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,midazolam,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/6960,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html,2015-08-20 12:50:04 -0400,drug-drug-interaction,evidence-supports,"Teriflunomide inhibits the activity of BCRP and OATP1B1/1B3 in vivo. For a patient taking AUBAGIO, the dose of rosuvastatin should not exceed 10 mg once daily. For other substrates of BCRP (e.g., mitoxantrone) and drugs in the OATP family (e.g., methotrexate, rifampin), especially HMG-Co reductase inhibitors (e.g., atorvastatin, nateglinide, pravastatin, repaglinide, and simvastatin), consider reducing the dose of these drugs and monitor patients closely for signs and symptoms of increased exposures to the drugs while patients are taking AUBAGIO [see Clinical Pharmacology (12.3)].",on BCRP and organic anion transporting polypeptide B1 and B3 (OATP1B1/1B3) substrates   ,xsd:String,ncit:positive,ncit:Qualitative,mitoxantrone,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,Teriflunomide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
